Team Name: ,06 October 2022
Elasped Time,Strain 1,Strain 2,Strain 3,Strain 4,Strain 5,Strain 6,Strain 7,Strain 8,Strain 9,Strain 10
10:00:12.811,-345731.000000,-318051.000000,-427618.000000,1484.000000,-100465.000000,-64246.000000,-271007.000000,-144857.000000,-1160.000000,-333568.000000
10:00:12.900,-345722.000000,-318111.000000,-427614.000000,1444.000000,-100520.000000,-64204.000000,-271044.000000,-144829.000000,-1115.000000,-333519.000000
10:00:13.000,-345712.000000,-318097.000000,-427570.000000,1499.000000,-100545.000000,-64233.000000,-271132.000000,-144793.000000,-1117.000000,-333543.000000
10:00:13.099,-345670.000000,-318011.000000,-427612.000000,1469.000000,-100502.000000,-64245.000000,-271169.000000,-144845.000000,-1147.000000,-333556.000000
10:00:13.199,-345662.000000,-317864.000000,-427626.000000,1462.000000,-100413.000000,-64171.000000,-271227.000000,-144915.000000,-1160.000000,-333519.000000
10:00:13.289,-345643.000000,-317813.000000,-427597.000000,1462.000000,-100394.000000,-64158.000000,-271252.000000,-144934.000000,-1088.000000,-333535.000000
10:00:13.389,-345630.000000,-317774.000000,-427575.000000,1450.000000,-100398.000000,-64190.000000,-271235.000000,-144960.000000,-1077.000000,-333586.000000
10:00:13.489,-345631.000000,-317762.000000,-427569.000000,1472.000000,-100391.000000,-64192.000000,-271299.000000,-145020.000000,-1132.000000,-333584.000000
10:00:13.581,-345658.000000,-317753.000000,-427563.000000,1482.000000,-100457.000000,-64147.000000,-271254.000000,-145042.000000,-1100.000000,-333606.000000
10:00:13.680,-345654.000000,-317718.000000,-427557.000000,1511.000000,-100484.000000,-64161.000000,-271233.000000,-145088.000000,-1105.000000,-333665.000000
10:00:13.779,-345629.000000,-317686.000000,-427576.000000,1495.000000,-100499.000000,-64141.000000,-271234.000000,-145132.000000,-1085.000000,-333674.000000
10:00:13.879,-345642.000000,-317637.000000,-427563.000000,1475.000000,-100560.000000,-64154.000000,-271240.000000,-145147.000000,-1161.000000,-333647.000000
10:00:13.970,-345586.000000,-317685.000000,-427554.000000,1413.000000,-100519.000000,-64182.000000,-271321.000000,-145136.000000,-1157.000000,-333678.000000
10:00:14.069,-345675.000000,-317712.000000,-427551.000000,1449.000000,-100501.000000,-64155.000000,-271373.000000,-145090.000000,-1101.000000,-333711.000000
10:00:14.169,-345669.000000,-317733.000000,-427516.000000,1487.000000,-100479.000000,-64209.000000,-271440.000000,-145118.000000,-1115.000000,-333795.000000
10:00:14.270,-345614.000000,-317729.000000,-427536.000000,1529.000000,-100390.000000,-64217.000000,-271499.000000,-145125.000000,-1145.000000,-333788.000000
10:00:14.360,-345637.000000,-317760.000000,-427534.000000,1556.000000,-100287.000000,-64206.000000,-271518.000000,-145145.000000,-1121.000000,-333768.000000
10:00:14.460,-345656.000000,-317819.000000,-427545.000000,1563.000000,-100158.000000,-64191.000000,-271560.000000,-145117.000000,-1123.000000,-333807.000000
10:00:14.559,-345661.000000,-317805.000000,-427534.000000,1524.000000,-100113.000000,-64196.000000,-271564.000000,-145082.000000,-1137.000000,-333832.000000
10:00:14.649,-345674.000000,-317871.000000,-427579.000000,1500.000000,-100068.000000,-64178.000000,-271662.000000,-145015.000000,-1140.000000,-333841.000000
10:00:14.750,-345760.000000,-317886.000000,-427559.000000,1533.000000,-99996.000000,-64207.000000,-271693.000000,-144985.000000,-1130.000000,-333855.000000
10:00:14.849,-345785.000000,-317928.000000,-427573.000000,1496.000000,-99937.000000,-64193.000000,-271758.000000,-145035.000000,-1110.000000,-333816.000000
10:00:14.950,-345748.000000,-317962.000000,-427544.000000,1500.000000,-99861.000000,-64212.000000,-271769.000000,-145002.000000,-1125.000000,-333819.000000
10:00:15.040,-345770.000000,-318034.000000,-427523.000000,1532.000000,-99809.000000,-64252.000000,-271779.000000,-145016.000000,-1180.000000,-333851.000000
10:00:15.139,-345805.000000,-318054.000000,-427508.000000,1480.000000,-99844.000000,-64248.000000,-271876.000000,-145001.000000,-1217.000000,-333834.000000
10:00:15.239,-345856.000000,-318108.000000,-427504.000000,1496.000000,-99875.000000,-64283.000000,-271947.000000,-145004.000000,-1164.000000,-333809.000000
10:00:15.329,-345785.000000,-318161.000000,-427524.000000,1488.000000,-99861.000000,-64294.000000,-271972.000000,-145013.000000,-1098.000000,-333855.000000
10:00:15.430,-345761.000000,-318205.000000,-427559.000000,1483.000000,-99887.000000,-64302.000000,-272052.000000,-145047.000000,-1116.000000,-333841.000000
10:00:15.529,-345798.000000,-318280.000000,-427528.000000,1467.000000,-99880.000000,-64283.000000,-272115.000000,-145149.000000,-1121.000000,-333789.000000
10:00:15.630,-345744.000000,-318342.000000,-427573.000000,1493.000000,-99992.000000,-64432.000000,-272154.000000,-145200.000000,-1155.000000,-333756.000000
10:00:15.719,-345574.000000,-318230.000000,-427449.000000,1486.000000,-100130.000000,-64261.000000,-272238.000000,-145012.000000,-1136.000000,-333682.000000
10:00:15.819,-345791.000000,-318105.000000,-427485.000000,1533.000000,-99509.000000,-64119.000000,-272144.000000,-145288.000000,-1117.000000,-333833.000000
10:00:15.919,-345566.000000,-318284.000000,-427461.000000,1494.000000,-100155.000000,-64579.000000,-272229.000000,-145199.000000,-1108.000000,-333697.000000
10:00:16.009,-345642.000000,-318247.000000,-427525.000000,1521.000000,-99650.000000,-64095.000000,-272291.000000,-145433.000000,-1063.000000,-333727.000000
10:00:16.109,-345517.000000,-318298.000000,-427442.000000,1510.000000,-100156.000000,-64619.000000,-272181.000000,-145207.000000,-1088.000000,-333646.000000
10:00:16.210,-345594.000000,-318223.000000,-427431.000000,1520.000000,-99683.000000,-64127.000000,-272095.000000,-145390.000000,-1063.000000,-333759.000000
10:00:16.309,-345451.000000,-318119.000000,-427492.000000,1499.000000,-100204.000000,-64555.000000,-271939.000000,-145273.000000,-1188.000000,-333666.000000
10:00:16.399,-345106.000000,-318279.000000,-427520.000000,1489.000000,-99893.000000,-64141.000000,-271969.000000,-145551.000000,-1133.000000,-333721.000000
10:00:16.500,-344051.000000,-318386.000000,-427587.000000,1562.000000,-100575.000000,-64103.000000,-271920.000000,-145524.000000,-1159.000000,-333630.000000
10:00:16.599,-344779.000000,-318103.000000,-427454.000000,1537.000000,-100135.000000,-64478.000000,-271913.000000,-145723.000000,-1093.000000,-333627.000000
10:00:16.689,-344762.000000,-318114.000000,-427400.000000,1512.000000,-100566.000000,-64136.000000,-271295.000000,-145574.000000,-1144.000000,-333628.000000
10:00:16.789,-344962.000000,-318096.000000,-427453.000000,1515.000000,-100098.000000,-63953.000000,-271700.000000,-145799.000000,-1117.000000,-333682.000000
10:00:16.889,-344322.000000,-318257.000000,-427410.000000,1471.000000,-100761.000000,-63934.000000,-271721.000000,-145696.000000,-1132.000000,-333532.000000
10:00:16.981,-344947.000000,-318090.000000,-427413.000000,1430.000000,-100530.000000,-62862.000000,-271995.000000,-145817.000000,-1145.000000,-333487.000000
10:00:17.080,-344474.000000,-318386.000000,-427431.000000,1452.000000,-100601.000000,-63321.000000,-271832.000000,-145740.000000,-1155.000000,-333368.000000
10:00:17.179,-345550.000000,-318276.000000,-427363.000000,1519.000000,-100061.000000,-62374.000000,-272006.000000,-145843.000000,-1132.000000,-333447.000000
