Team Name: ,06 October 2022
Elasped Time,Strain 1,Strain 2,Strain 3,Strain 4,Strain 5,Strain 6,Strain 7,Strain 8,Strain 9,Strain 10
10:00:06.561,17827.000000,-873064.000000,-125180.000000,1955.000000,-63406.000000,-228694.000000,-333061.000000,9130.000000,-1569.000000,-579890.000000
10:00:06.660,17836.000000,-895650.000000,-124796.000000,1992.000000,-92230.000000,-252294.000000,-340644.000000,9151.000000,-1611.000000,-595342.000000
10:00:06.760,17852.000000,-923856.000000,-124146.000000,1930.000000,-119114.000000,-268397.000000,-355146.000000,9177.000000,-1577.000000,-607347.000000
10:00:06.861,17902.000000,-958068.000000,-123524.000000,1897.000000,-131097.000000,-282534.000000,-375389.000000,9187.000000,-1528.000000,-622166.000000
10:00:06.950,17924.000000,-983512.000000,-123239.000000,1948.000000,-141817.000000,-292369.000000,-390479.000000,9203.000000,-1545.000000,-640496.000000
10:00:07.049,17892.000000,-1000609.000000,-122750.000000,1952.000000,-160480.000000,-317440.000000,-403938.000000,9181.000000,-1604.000000,-652002.000000
10:00:07.151,17900.000000,-1020906.000000,-122363.000000,1991.000000,-186042.000000,-334378.000000,-417730.000000,9141.000000,-1606.000000,-657112.000000
10:00:07.249,17974.000000,-1038274.000000,-122103.000000,2017.000000,-203085.000000,-348744.000000,-423285.000000,9095.000000,-1607.000000,-657122.000000
10:00:07.340,17994.000000,-1053729.000000,-121656.000000,1965.000000,-221939.000000,-359795.000000,-428552.000000,9103.000000,-1607.000000,-657548.000000
10:00:07.440,17961.000000,-1077658.000000,-121536.000000,1950.000000,-236499.000000,-366038.000000,-432373.000000,9070.000000,-1602.000000,-659736.000000
10:00:07.541,17952.000000,-1092177.000000,-121146.000000,1912.000000,-252616.000000,-372423.000000,-435300.000000,9075.000000,-1596.000000,-661902.000000
10:00:07.640,17914.000000,-1099771.000000,-120859.000000,1940.000000,-268751.000000,-380378.000000,-435228.000000,9204.000000,-1613.000000,-664880.000000
10:00:07.730,17919.000000,-1107910.000000,-120554.000000,1942.000000,-283674.000000,-392520.000000,-437972.000000,9157.000000,-1586.000000,-671583.000000
10:00:07.830,17897.000000,-1115211.000000,-120582.000000,1968.000000,-293300.000000,-403011.000000,-442018.000000,9130.000000,-1570.000000,-672402.000000
10:00:07.930,17881.000000,-1126762.000000,-120241.000000,1954.000000,-300616.000000,-411976.000000,-444492.000000,9132.000000,-1603.000000,-671340.000000
10:00:08.020,17862.000000,-1134847.000000,-120042.000000,1932.000000,-311076.000000,-419671.000000,-445420.000000,9121.000000,-1590.000000,-671284.000000
10:00:08.120,17906.000000,-1134344.000000,-120013.000000,1997.000000,-318075.000000,-419800.000000,-442360.000000,9147.000000,-1590.000000,-676360.000000
10:00:08.220,17898.000000,-1135079.000000,-120003.000000,1970.000000,-326111.000000,-426444.000000,-442275.000000,9147.000000,-1584.000000,-683418.000000
10:00:08.309,17901.000000,-1137575.000000,-120232.000000,1943.000000,-334269.000000,-445560.000000,-442846.000000,9192.000000,-1578.000000,-687387.000000
10:00:08.411,17884.000000,-1142650.000000,-120377.000000,1936.000000,-339251.000000,-448109.000000,-441830.000000,9220.000000,-1616.000000,-688555.000000
10:00:08.509,17858.000000,-1143151.000000,-120144.000000,1931.000000,-342459.000000,-452120.000000,-444841.000000,9207.000000,-1644.000000,-688552.000000
10:00:08.611,17883.000000,-1142620.000000,-120170.000000,1948.000000,-341984.000000,-452207.000000,-447993.000000,9169.000000,-1547.000000,-687491.000000
10:00:08.701,17871.000000,-1145253.000000,-120456.000000,1923.000000,-341609.000000,-453907.000000,-448697.000000,9212.000000,-1554.000000,-686637.000000
10:00:08.801,17861.000000,-1146084.000000,-120611.000000,1926.000000,-343506.000000,-456728.000000,-444173.000000,9205.000000,-1575.000000,-691213.000000
10:00:08.900,17995.000000,-1145626.000000,-120487.000000,1914.000000,-352725.000000,-466365.000000,-441273.000000,9167.000000,-1559.000000,-699801.000000
10:00:08.990,17985.000000,-1145542.000000,-120402.000000,1903.000000,-351575.000000,-467313.000000,-442434.000000,9174.000000,-1568.000000,-700629.000000
10:00:09.089,17994.000000,-1144454.000000,-120277.000000,1872.000000,-352279.000000,-465221.000000,-443824.000000,9179.000000,-1601.000000,-699709.000000
10:00:09.190,18006.000000,-1145510.000000,-120330.000000,1932.000000,-361893.000000,-466324.000000,-444390.000000,9193.000000,-1666.000000,-699644.000000
10:00:09.290,17999.000000,-1149388.000000,-120377.000000,1927.000000,-366373.000000,-467958.000000,-446946.000000,9156.000000,-1677.000000,-700248.000000
10:00:09.381,18082.000000,-1150762.000000,-120522.000000,1901.000000,-369925.000000,-468297.000000,-446946.000000,9135.000000,-1602.000000,-701294.000000
10:00:09.480,18016.000000,-1154320.000000,-120439.000000,1933.000000,-377435.000000,-470812.000000,-449687.000000,9181.000000,-1540.000000,-701456.000000
10:00:09.580,17933.000000,-1154728.000000,-120561.000000,1950.000000,-382782.000000,-470513.000000,-449022.000000,9136.000000,-1585.000000,-701270.000000
10:00:09.679,17943.000000,-1154226.000000,-120248.000000,1918.000000,-380876.000000,-470410.000000,-448133.000000,9121.000000,-1606.000000,-701147.000000
10:00:09.769,17984.000000,-1154997.000000,-119797.000000,1918.000000,-379718.000000,-469941.000000,-448820.000000,9157.000000,-1572.000000,-700720.000000
10:00:09.869,18021.000000,-1154460.000000,-119548.000000,1918.000000,-375087.000000,-470983.000000,-450019.000000,9225.000000,-1566.000000,-699852.000000
10:00:09.970,17965.000000,-1153623.000000,-119812.000000,1959.000000,-375428.000000,-471252.000000,-449514.000000,9236.000000,-1577.000000,-699080.000000
10:00:10.059,17883.000000,-1153667.000000,-120339.000000,1961.000000,-376228.000000,-470045.000000,-450649.000000,9208.000000,-1561.000000,-699175.000000
10:00:10.161,17946.000000,-1153477.000000,-120837.000000,1933.000000,-375998.000000,-469972.000000,-449996.000000,9198.000000,-1567.000000,-698952.000000
10:00:10.260,18024.000000,-1153536.000000,-120740.000000,1925.000000,-372643.000000,-468842.000000,-451082.000000,9189.000000,-1564.000000,-698261.000000
10:00:10.360,18020.000000,-1153165.000000,-120578.000000,1888.000000,-371373.000000,-468477.000000,-448121.000000,9159.000000,-1580.000000,-697521.000000
10:00:10.450,18017.000000,-1155364.000000,-120206.000000,1918.000000,-372649.000000,-468319.000000,-450139.000000,9162.000000,-1558.000000,-697047.000000
10:00:10.550,17957.000000,-1165971.000000,-119858.000000,1938.000000,-384215.000000,-468743.000000,-451447.000000,9214.000000,-1563.000000,-697391.000000
10:00:10.651,17980.000000,-1170705.000000,-120006.000000,1914.000000,-391170.000000,-474912.000000,-450432.000000,9155.000000,-1536.000000,-698093.000000
10:00:10.741,18071.000000,-1170300.000000,-120479.000000,1936.000000,-391702.000000,-480592.000000,-451359.000000,9122.000000,-1519.000000,-698333.000000
10:00:10.839,18040.000000,-1170327.000000,-120631.000000,1977.000000,-394840.000000,-485350.000000,-455827.000000,9136.000000,-1552.000000,-699142.000000
10:00:10.940,18012.000000,-1170551.000000,-119992.000000,1948.000000,-395802.000000,-487292.000000,-454222.000000,9140.000000,-1612.000000,-701319.000000
10:00:11.039,18014.000000,-1170093.000000,-119365.000000,1986.000000,-396189.000000,-486487.000000,-453233.000000,9169.000000,-1635.000000,-703020.000000
10:00:11.130,18040.000000,-1168771.000000,-119458.000000,2029.000000,-396669.000000,-486807.000000,-455103.000000,9185.000000,-1595.000000,-702601.000000
10:00:11.230,18033.000000,-1168082.000000,-119563.000000,2006.000000,-397327.000000,-489328.000000,-454828.000000,9176.000000,-1573.000000,-702311.000000
10:00:11.330,18003.000000,-1167596.000000,-119597.000000,1953.000000,-396928.000000,-489073.000000,-453999.000000,9160.000000,-1598.000000,-702254.000000
10:00:11.420,18047.000000,-1166375.000000,-119565.000000,1952.000000,-397659.000000,-487870.000000,-453010.000000,9206.000000,-1585.000000,-703345.000000
10:00:11.520,17970.000000,-1165628.000000,-119580.000000,1941.000000,-393667.000000,-487580.000000,-453396.000000,9171.000000,-1561.000000,-702813.000000
10:00:11.620,17967.000000,-1165997.000000,-119649.000000,1932.000000,-397843.000000,-486719.000000,-451790.000000,9128.000000,-1634.000000,-704278.000000
10:00:11.719,17943.000000,-1165947.000000,-119891.000000,1960.000000,-403288.000000,-486593.000000,-452526.000000,9163.000000,-1602.000000,-705389.000000
10:00:11.810,17986.000000,-1167203.000000,-120076.000000,2009.000000,-401797.000000,-487424.000000,-453448.000000,9221.000000,-1621.000000,-705304.000000
10:00:11.910,17960.000000,-1171031.000000,-120343.000000,1994.000000,-400785.000000,-485648.000000,-450691.000000,9195.000000,-1626.000000,-704753.000000
10:00:12.010,17991.000000,-1171921.000000,-119887.000000,1962.000000,-404859.000000,-484677.000000,-449162.000000,9184.000000,-1592.000000,-705517.000000
10:00:12.101,17981.000000,-1172035.000000,-119747.000000,1944.000000,-407201.000000,-486249.000000,-451688.000000,9164.000000,-1643.000000,-705254.000000
10:00:12.200,17980.000000,-1171713.000000,-119808.000000,1983.000000,-407577.000000,-490964.000000,-449722.000000,9166.000000,-1586.000000,-704600.000000
10:00:12.300,17997.000000,-1171214.000000,-120004.000000,1987.000000,-407455.000000,-489289.000000,-448917.000000,9173.000000,-1520.000000,-704215.000000
10:00:12.401,17959.000000,-1170590.000000,-120004.000000,1961.000000,-406196.000000,-487282.000000,-450043.000000,9150.000000,-1563.000000,-704018.000000
10:00:12.489,17948.000000,-1173628.000000,-119745.000000,1956.000000,-405764.000000,-489192.000000,-451723.000000,9197.000000,-1572.000000,-703873.000000
10:00:12.589,17947.000000,-1173706.000000,-119764.000000,2014.000000,-401175.000000,-491088.000000,-454504.000000,9212.000000,-1585.000000,-702147.000000
10:00:12.690,17957.000000,-1173807.000000,-119789.000000,2023.000000,-401885.000000,-491382.000000,-457366.000000,9209.000000,-1578.000000,-700342.000000
10:00:12.781,17953.000000,-1173177.000000,-119814.000000,1963.000000,-402346.000000,-490815.000000,-456846.000000,9175.000000,-1563.000000,-701139.000000
10:00:12.880,17953.000000,-1173181.000000,-120258.000000,1920.000000,-410045.000000,-489222.000000,-455270.000000,9121.000000,-1567.000000,-703269.000000
10:00:12.981,17937.000000,-1173085.000000,-120549.000000,1955.000000,-410247.000000,-488624.000000,-451645.000000,9156.000000,-1583.000000,-704041.000000
10:00:13.079,17949.000000,-1173587.000000,-120620.000000,1955.000000,-409143.000000,-488688.000000,-449364.000000,9168.000000,-1522.000000,-703720.000000
10:00:13.169,17949.000000,-1173458.000000,-120287.000000,1961.000000,-409131.000000,-488394.000000,-450652.000000,9166.000000,-1545.000000,-703306.000000
10:00:13.270,17959.000000,-1172766.000000,-120004.000000,2022.000000,-408369.000000,-488640.000000,-451584.000000,9211.000000,-1602.000000,-703033.000000
10:00:13.370,17984.000000,-1172239.000000,-119843.000000,2030.000000,-409589.000000,-488668.000000,-449266.000000,9212.000000,-1596.000000,-702896.000000
10:00:13.460,17960.000000,-1172058.000000,-119839.000000,1978.000000,-412530.000000,-490996.000000,-448933.000000,9221.000000,-1574.000000,-702945.000000
10:00:13.561,17934.000000,-1172686.000000,-119858.000000,1960.000000,-410515.000000,-493808.000000,-449194.000000,9182.000000,-1581.000000,-703299.000000
10:00:13.661,17888.000000,-1172632.000000,-119955.000000,1993.000000,-411632.000000,-493925.000000,-451483.000000,9171.000000,-1597.000000,-702291.000000
10:00:13.759,17930.000000,-1172252.000000,-120209.000000,1976.000000,-411126.000000,-491635.000000,-450716.000000,9132.000000,-1556.000000,-702147.000000
10:00:13.850,17944.000000,-1172092.000000,-120493.000000,2001.000000,-410415.000000,-490168.000000,-450626.000000,9119.000000,-1563.000000,-702005.000000
10:00:13.950,17939.000000,-1171764.000000,-120443.000000,2011.000000,-409161.000000,-488446.000000,-452163.000000,9143.000000,-1614.000000,-701609.000000
10:00:14.051,18018.000000,-1170802.000000,-119977.000000,1968.000000,-407215.000000,-488340.000000,-451398.000000,9164.000000,-1600.000000,-701320.000000
10:00:14.141,17967.000000,-1170084.000000,-119814.000000,1952.000000,-402588.000000,-489007.000000,-452087.000000,9186.000000,-1572.000000,-700434.000000
10:00:14.241,17974.000000,-1169670.000000,-119844.000000,1996.000000,-402432.000000,-489971.000000,-453067.000000,9175.000000,-1549.000000,-700424.000000
10:00:14.340,18025.000000,-1169495.000000,-119947.000000,2067.000000,-405877.000000,-489927.000000,-450333.000000,9194.000000,-1520.000000,-700720.000000
10:00:14.441,18033.000000,-1169280.000000,-120154.000000,1986.000000,-405070.000000,-488925.000000,-450633.000000,9231.000000,-1618.000000,-700642.000000
10:00:14.530,17988.000000,-1168614.000000,-120145.000000,1986.000000,-404446.000000,-490084.000000,-450327.000000,9225.000000,-1624.000000,-700445.000000
10:00:14.630,18000.000000,-1168146.000000,-120074.000000,1971.000000,-404991.000000,-488548.000000,-449860.000000,9195.000000,-1608.000000,-700372.000000
10:00:14.729,17982.000000,-1167238.000000,-119965.000000,1986.000000,-403945.000000,-486956.000000,-448745.000000,9176.000000,-1611.000000,-700563.000000
10:00:14.820,18010.000000,-1166841.000000,-119858.000000,2024.000000,-403041.000000,-486954.000000,-449750.000000,9225.000000,-1609.000000,-700193.000000
10:00:14.919,17937.000000,-1166986.000000,-119995.000000,1977.000000,-404032.000000,-486303.000000,-450617.000000,9235.000000,-1630.000000,-700425.000000
10:00:15.021,17960.000000,-1166599.000000,-119910.000000,2027.000000,-401399.000000,-486121.000000,-449815.000000,9195.000000,-1591.000000,-700076.000000
10:00:15.119,17982.000000,-1166539.000000,-119972.000000,2063.000000,-402403.000000,-486596.000000,-451417.000000,9195.000000,-1543.000000,-699696.000000
10:00:15.210,17980.000000,-1166870.000000,-119969.000000,1982.000000,-404558.000000,-486523.000000,-451106.000000,9240.000000,-1562.000000,-699628.000000
10:00:15.309,17963.000000,-1166409.000000,-119991.000000,1877.000000,-405610.000000,-484962.000000,-449272.000000,9183.000000,-1598.000000,-699902.000000
10:00:15.411,17988.000000,-1166318.000000,-120166.000000,1862.000000,-407984.000000,-485185.000000,-447644.000000,9167.000000,-1621.000000,-699657.000000
10:00:15.511,18008.000000,-1167977.000000,-120381.000000,1947.000000,-409048.000000,-486471.000000,-451031.000000,9152.000000,-1622.000000,-698631.000000
10:00:15.599,18003.000000,-1168475.000000,-120471.000000,1977.000000,-410601.000000,-487257.000000,-454190.000000,9165.000000,-1609.000000,-699268.000000
10:00:15.699,17973.000000,-1168257.000000,-120570.000000,1956.000000,-410200.000000,-486916.000000,-449146.000000,9177.000000,-1615.000000,-699366.000000
10:00:15.801,17990.000000,-1168204.000000,-120548.000000,2022.000000,-410646.000000,-487023.000000,-449511.000000,9209.000000,-1616.000000,-699055.000000
10:00:15.890,18001.000000,-1167939.000000,-120483.000000,2033.000000,-409607.000000,-486702.000000,-450582.000000,9224.000000,-1574.000000,-698715.000000
10:00:15.989,17982.000000,-1167635.000000,-120329.000000,2031.000000,-410184.000000,-486553.000000,-451511.000000,9251.000000,-1600.000000,-698763.000000
10:00:16.091,18014.000000,-1167014.000000,-120104.000000,2038.000000,-410917.000000,-485466.000000,-451425.000000,9162.000000,-1595.000000,-698945.000000
10:00:16.190,17980.000000,-1166677.000000,-120438.000000,1970.000000,-409970.000000,-484869.000000,-450669.000000,9164.000000,-1552.000000,-698727.000000
10:00:16.279,17967.000000,-1166448.000000,-120654.000000,1983.000000,-407137.000000,-485628.000000,-451304.000000,9205.000000,-1555.000000,-697985.000000
10:00:16.379,17921.000000,-1166811.000000,-120527.000000,2016.000000,-406956.000000,-485577.000000,-451870.000000,9201.000000,-1593.000000,-698056.000000
10:00:16.480,17984.000000,-1166740.000000,-120296.000000,1952.000000,-408158.000000,-484968.000000,-449531.000000,9184.000000,-1622.000000,-698492.000000
10:00:16.570,18005.000000,-1165560.000000,-120180.000000,1922.000000,-408872.000000,-483667.000000,-447606.000000,9170.000000,-1636.000000,-700940.000000
10:00:16.669,18005.000000,-1165352.000000,-120093.000000,1970.000000,-411478.000000,-483692.000000,-448522.000000,9208.000000,-1579.000000,-702626.000000
10:00:16.770,17940.000000,-1165137.000000,-120145.000000,1973.000000,-410037.000000,-484276.000000,-448452.000000,9244.000000,-1559.000000,-702383.000000
10:00:16.870,17983.000000,-1164693.000000,-120317.000000,1962.000000,-408472.000000,-484013.000000,-449157.000000,9256.000000,-1587.000000,-702025.000000
10:00:16.961,17977.000000,-1164490.000000,-120225.000000,1980.000000,-408328.000000,-483225.000000,-449672.000000,9206.000000,-1554.000000,-701614.000000
10:00:17.060,18007.000000,-1164236.000000,-119896.000000,1978.000000,-409580.000000,-483026.000000,-448674.000000,9182.000000,-1544.000000,-701458.000000
10:00:17.159,17958.000000,-1163936.000000,-119874.000000,1990.000000,-407461.000000,-482609.000000,-449962.000000,9224.000000,-1570.000000,-700774.000000
10:00:17.260,17954.000000,-1163647.000000,-119878.000000,1947.000000,-402227.000000,-482389.000000,-451656.000000,9205.000000,-1525.000000,-699748.000000
10:00:17.351,17938.000000,-1163347.000000,-119955.000000,1973.000000,-398557.000000,-481326.000000,-450875.000000,9161.000000,-1534.000000,-699478.000000
10:00:17.450,17936.000000,-1162814.000000,-119934.000000,1962.000000,-399942.000000,-481420.000000,-448304.000000,9202.000000,-1582.000000,-699891.000000
